# raw_changed_px
0
0
0
0
0
0
0
0
0
0
0
192
493
332
505
1234
285
440
639
235
632
570
436
649
349
304
649
387
411
378
392
622
442
391
479
613
681
487
772
618
769
662
839
634
713
596
728
725
681
568
729
692
644
584
673
558
614
691
686
721
783
758
757
769
792
856
788
706
732
686
662
643
667
575
540
493
516
467
481
468
477
480
521
669
683
665
680
721
736
723
807
723
707
794
742
709
924
736
944
878
1000
894
879
999
841
970
970
965
931
952
841
967
1001
978
976
870
970
873
928
855
880
840
919
805
807
779
796
793
708
790
679
654
648
607
507
529
464
434
435
515
353
396
378
426
580
476
478
573
564
526
593
538
555
578
613
602
623
635
584
665
640
1722
1955
1952
1979
1559
1811
1462
1579
2842
3037
3018
3014
4119
4437
4205
3999
3656
3504
3510
3023
2688
3394
