frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
69,2298,188.50,129.32,0.551,5.27,0.768,505,3.81,22,1,231.20,111.84,0.081
70,2291,189.06,129.12,0.561,5.33,0.744,517,13.08,21,1,231.66,111.33,0.083
71,2312,189.03,128.93,0.552,4.71,0.738,496,4.04,20,1,231.24,111.10,0.087
72,2312,189.08,128.79,0.543,4.67,0.733,495,3.98,20,1,231.37,110.93,0.081
73,2298,189.18,128.65,0.540,5.66,0.729,536,4.74,19,1,231.64,110.50,0.060
74,2296,188.64,128.44,0.543,6.01,0.754,517,11.88,18,1,231.52,110.19,0.044
75,2290,188.69,128.32,0.548,5.98,0.756,518,5.02,19,1,231.57,109.93,0.032
76,2321,188.78,128.02,0.537,5.69,0.747,526,5.53,19,1,232.08,109.47,0.031
77,2309,189.13,127.77,0.533,5.50,0.741,538,6.11,19,1,231.63,109.17,0.025
78,2297,188.97,127.65,0.537,5.96,0.735,542,6.47,18,1,232.11,108.58,0.015
79,2317,189.24,127.44,0.546,5.52,0.749,549,5.81,18,1,231.99,108.12,0.012
80,2325,188.71,127.18,0.525,5.98,0.731,564,12.52,17,1,232.33,107.62,0.002
81,2332,188.83,126.95,0.529,5.49,0.734,532,6.44,18,1,231.65,107.21,0.003
82,2336,188.47,126.72,0.529,5.69,0.733,532,7.19,16,1,232.32,106.39,0.005
83,2343,188.65,126.46,0.535,5.42,0.748,542,6.25,17,1,232.35,106.15,0.013
84,2349,188.84,126.09,0.522,5.62,0.737,531,7.39,17,1,232.17,105.40,0.016
85,2369,188.54,125.76,0.520,5.74,0.736,539,6.72,15,1,232.10,104.82,0.029
86,2349,188.67,125.46,0.520,6.05,0.735,556,7.74,15,1,232.93,104.25,0.041
87,2358,188.85,125.07,0.520,5.60,0.746,546,6.61,15,1,232.49,103.62,0.042
88,2357,189.45,124.78,0.525,5.56,0.748,546,13.78,15,1,232.32,102.80,0.041
89,2376,189.17,124.32,0.509,5.47,0.729,515,8.15,16,1,232.75,102.01,0.051
90,2367,189.18,124.19,0.506,5.58,0.742,533,7.51,15,1,232.79,101.44,0.055
91,2386,189.64,123.75,0.505,5.53,0.744,548,6.87,16,1,233.23,100.70,0.065
92,2393,189.86,123.44,0.503,5.60,0.733,523,6.67,15,1,233.25,99.86,0.063
93,2406,190.01,123.19,0.501,5.28,0.728,534,6.80,15,1,234.15,98.98,0.069
94,2402,190.14,122.99,0.496,5.45,0.742,535,6.05,15,1,234.64,98.42,0.076
95,2422,190.36,122.72,0.496,5.33,0.740,540,7.12,15,1,234.43,97.79,0.082
96,2411,190.90,122.46,0.504,5.43,0.735,544,12.09,15,1,234.74,96.91,0.084
97,2415,191.76,122.11,0.497,5.34,0.741,555,10.52,15,1,235.39,96.23,0.088
98,2433,192.27,121.67,0.489,5.06,0.746,564,10.11,18,1,235.64,95.34,0.095
99,2435,193.04,121.40,0.491,5.34,0.746,545,9.55,17,1,236.25,94.46,0.100
100,2440,193.33,121.17,0.483,5.53,0.740,529,8.97,16,1,237.40,93.42,0.100
101,2442,194.27,120.87,0.486,5.36,0.737,547,7.95,15,1,237.54,92.79,0.104
102,2438,195.20,120.54,0.478,5.41,0.729,503,8.40,19,1,238.60,91.96,0.101
103,2446,196.19,120.23,0.476,5.48,0.727,531,6.11,18,1,239.08,91.13,0.114
104,2447,197.05,120.00,0.475,5.31,0.748,505,6.22,19,1,239.27,90.39,0.115
105,2441,198.17,119.67,0.474,5.74,0.743,513,6.65,20,1,240.53,89.54,0.114
106,2437,199.46,119.34,0.470,5.83,0.752,519,6.12,21,1,241.66,88.76,0.122
107,2436,200.93,118.93,0.474,5.91,0.748,482,6.86,24,1,243.17,87.78,0.115
108,2426,202.32,118.60,0.470,5.94,0.748,521,6.91,26,1,243.77,87.04,0.125
109,2428,204.11,118.27,0.464,6.01,0.717,475,10.83,30,1,245.08,86.29,0.121
110,2425,205.72,118.07,0.467,5.73,0.747,489,8.71,29,1,246.61,85.32,0.122
111,2439,207.06,117.95,0.460,5.82,0.714,476,9.93,34,1,247.49,84.64,0.118
112,2442,208.96,117.55,0.458,6.10,0.700,492,7.46,33,1,248.38,84.20,0.125
113,2429,210.81,117.56,0.460,6.05,0.713,470,7.24,36,1,250.16,83.40,0.124
114,2439,212.62,117.37,0.452,5.90,0.716,492,6.36,39,1,251.34,83.02,0.129
115,2430,214.63,117.28,0.451,6.05,0.711,490,6.17,102,1,252.86,82.58,0.129
116,2409,217.39,117.21,0.458,5.85,0.717,453,13.67,106,1,254.52,82.03,0.127
117,2422,219.14,117.32,0.456,5.57,0.727,464,7.15,103,1,256.25,81.55,0.127
118,2437,220.96,117.40,0.453,5.58,0.714,452,6.72,102,1,257.66,81.02,0.130
119,2429,223.44,117.53,0.451,5.93,0.706,430,6.90,104,1,259.88,80.81,0.126
120,2429,225.53,117.41,0.443,6.13,0.708,501,7.83,107,1,260.43,80.57,0.130
121,2429,227.84,117.45,0.453,5.56,0.717,465,7.76,180,1,262.46,80.41,0.142
122,2416,230.48,117.59,0.452,5.50,0.706,450,11.92,179,1,264.25,80.08,0.135
123,2430,232.58,117.48,0.446,5.72,0.689,474,8.16,178,1,265.65,79.68,0.137
124,2416,234.70,117.51,0.440,5.88,0.707,458,7.62,177,1,267.44,79.57,0.140
125,2393,237.73,117.50,0.448,5.77,0.718,463,11.19,176,1,268.88,79.59,0.136
126,2406,239.61,117.61,0.444,5.99,0.706,473,8.42,175,1,270.65,79.58,0.140
127,2399,241.72,117.68,0.440,6.13,0.731,440,7.80,174,1,272.34,79.14,0.146
128,2390,244.42,117.63,0.441,5.73,0.711,469,12.49,173,1,273.45,79.73,0.137
129,2400,246.12,118.00,0.437,5.83,0.708,443,7.63,172,1,275.05,79.59,0.140
130,2398,248.24,118.32,0.443,6.26,0.698,459,6.92,170,1,276.50,79.52,0.142
131,2430,249.84,118.33,0.440,5.43,0.696,445,7.03,169,1,277.79,79.88,0.147
132,2428,252.35,118.33,0.442,5.31,0.706,428,15.98,169,1,278.93,80.12,0.135
133,2420,254.13,118.44,0.442,5.62,0.700,459,5.77,168,1,280.11,80.24,0.142
134,2432,255.54,118.65,0.436,5.63,0.680,462,11.35,166,1,281.02,80.44,0.145
135,2433,256.77,119.04,0.438,5.63,0.688,433,9.14,165,1,282.24,80.88,0.146
136,2401,259.11,119.01,0.441,6.16,0.673,445,8.25,164,1,283.64,80.23,0.142
137,2403,260.69,118.79,0.437,6.28,0.687,442,9.52,163,1,284.38,80.38,0.140
138,2416,261.68,118.89,0.436,6.00,0.662,466,7.62,162,1,284.22,81.06,0.140
139,2433,262.65,118.94,0.436,5.92,0.670,456,5.03,161,1,285.39,81.37,0.141
140,2440,263.55,119.48,0.439,5.53,0.665,466,13.22,159,1,285.74,81.67,0.148
141,2425,264.50,119.69,0.440,5.90,0.653,419,4.62,77,1,286.78,81.34,0.141
142,2440,265.41,119.59,0.441,5.45,0.645,493,6.25,76,1,286.35,82.06,0.146
143,2438,265.97,119.72,0.442,5.25,0.653,464,6.96,75,1,286.61,82.86,0.141
144,2420,266.41,119.93,0.439,5.87,0.659,464,8.06,69,1,286.97,82.85,0.143
145,2424,266.72,120.00,0.440,5.78,0.663,458,7.32,70,1,287.75,82.57,0.137
146,2452,266.89,120.25,0.439,5.42,0.643,473,7.50,68,1,287.29,83.10,0.143
147,2444,266.94,120.72,0.437,6.01,0.646,457,6.86,63,1,287.68,83.23,0.149
148,2458,267.17,120.71,0.439,5.78,0.635,494,4.08,63,1,287.40,84.05,0.143
149,2455,267.24,120.76,0.438,5.78,0.643,462,5.73,61,1,287.18,84.08,0.137
150,2440,267.51,120.89,0.443,5.86,0.640,488,5.52,60,1,286.72,84.55,0.139
151,2427,267.24,121.30,0.447,5.85,0.639,513,6.71,60,1,286.52,84.99,0.139
152,2450,266.92,121.26,0.446,5.27,0.625,499,6.47,58,1,286.28,85.24,0.133
153,2434,267.18,121.32,0.450,5.38,0.640,483,7.49,58,1,286.18,85.29,0.131
154,2446,265.76,121.96,0.443,5.81,0.642,464,16.33,49,1,285.93,85.53,0.137
155,2432,265.54,122.18,0.449,5.80,0.653,501,7.19,47,1,285.56,85.56,0.135
156,2470,264.75,122.14,0.450,5.18,0.640,478,6.63,48,1,284.92,85.88,0.134
157,2431,264.37,122.31,0.450,5.80,0.650,498,7.20,44,1,284.58,85.53,0.131
158,2455,263.61,122.24,0.447,5.38,0.638,478,6.88,44,1,283.88,85.82,0.126
159,2452,263.48,122.08,0.454,5.18,0.640,463,7.87,42,1,283.94,85.71,0.126
160,2453,262.45,122.43,0.450,5.38,0.643,485,6.36,41,1,283.51,86.11,0.126
161,2438,262.13,122.32,0.451,5.66,0.626,491,7.82,39,1,282.79,86.38,0.130
162,2455,261.36,122.52,0.451,5.42,0.643,474,7.36,39,1,282.79,85.93,0.128
163,2435,260.68,122.63,0.445,6.04,0.640,468,6.49,37,1,282.66,85.85,0.131
164,2432,260.11,122.68,0.449,5.55,0.640,449,7.25,34,1,281.96,86.45,0.127
165,2429,259.66,122.62,0.446,5.68,0.657,467,7.56,35,1,281.85,86.07,0.131
166,2419,259.40,122.82,0.457,5.66,0.653,472,8.23,30,1,281.68,86.03,0.125
167,2423,258.50,122.70,0.447,5.82,0.658,456,6.78,31,1,281.79,86.11,0.125
168,2418,258.22,122.60,0.451,6.04,0.650,461,7.36,33,1,281.54,85.68,0.124
169,2421,257.47,122.62,0.447,5.66,0.650,457,7.29,32,1,281.42,85.70,0.127
170,2435,257.08,122.73,0.452,5.34,0.653,447,6.07,28,1,280.89,85.73,0.122
171,2424,256.64,122.55,0.449,5.61,0.659,479,6.88,33,1,280.76,86.18,0.127
172,2424,256.11,122.62,0.451,5.20,0.668,462,7.47,29,1,280.77,85.83,0.123
173,2405,255.92,122.50,0.450,5.65,0.658,488,6.69,31,1,280.78,85.49,0.131
174,2425,255.25,122.53,0.449,5.73,0.665,477,8.64,30,1,281.01,85.24,0.121
175,2404,255.07,122.52,0.451,5.70,0.672,441,5.91,29,1,281.24,84.93,0.120
176,2413,254.42,122.55,0.446,5.97,0.677,453,8.39,28,1,281.34,84.83,0.124
177,2403,254.45,122.58,0.456,5.70,0.670,443,5.96,27,1,281.46,84.73,0.124
178,2391,253.98,122.46,0.449,5.77,0.671,452,5.75,28,1,281.31,84.91,0.125
179,2403,253.44,122.47,0.443,5.78,0.685,442,10.36,27,1,280.89,85.09,0.127
180,2398,253.18,122.51,0.444,5.59,0.687,439,5.39,28,1,281.17,84.81,0.121
181,2393,253.30,122.34,0.448,5.81,0.692,440,4.69,34,1,280.88,85.21,0.124
182,2419,253.05,121.97,0.444,5.58,0.688,450,5.65,117,1,281.27,84.64,0.130
183,2424,252.71,122.03,0.446,5.36,0.699,440,4.32,117,1,281.45,84.58,0.131
184,2406,253.01,122.04,0.453,5.40,0.696,432,4.85,116,1,281.85,84.44,0.123
185,2396,252.71,121.97,0.445,5.68,0.706,444,4.40,115,1,281.79,84.48,0.129
186,2386,252.76,121.81,0.444,5.87,0.716,440,3.94,114,1,282.67,83.99,0.120
187,2400,252.39,121.84,0.440,6.04,0.710,442,4.49,113,1,282.25,84.69,0.127
188,2408,252.23,121.80,0.441,5.90,0.708,470,4.00,112,1,282.52,84.18,0.136
189,2402,252.25,121.65,0.439,5.95,0.709,441,3.83,111,1,282.90,83.86,0.131
190,2411,252.48,121.53,0.440,5.89,0.717,435,3.55,111,1,283.10,83.81,0.130
191,2428,252.61,121.52,0.444,5.48,0.700,459,3.29,111,1,283.20,83.98,0.133
192,2419,252.54,121.50,0.442,5.50,0.719,435,3.92,110,1,283.45,83.92,0.143
193,2415,252.69,121.35,0.442,5.76,0.723,465,3.26,109,1,283.90,84.00,0.143
194,2393,253.02,121.45,0.449,6.02,0.724,446,3.76,108,1,284.19,84.08,0.139
195,2415,252.92,121.39,0.441,5.67,0.723,449,4.23,107,1,284.76,83.86,0.135
196,2410,253.12,121.31,0.439,5.64,0.714,453,3.30,107,1,285.13,83.34,0.138
197,2422,253.24,121.29,0.440,5.74,0.719,456,3.74,106,1,285.08,83.56,0.141
198,2429,253.47,121.18,0.440,5.52,0.718,458,3.68,105,1,285.35,83.63,0.146
199,2420,253.53,121.27,0.437,5.54,0.714,444,2.97,104,1,285.55,83.54,0.147
200,2427,253.83,121.14,0.437,5.60,0.726,470,3.53,87,1,286.03,83.05,0.145
201,2429,254.03,121.11,0.436,5.43,0.714,446,3.80,82,1,285.95,83.38,0.143
202,2423,254.14,121.06,0.436,5.61,0.724,447,2.68,78,1,286.07,83.41,0.141
203,2418,254.09,121.22,0.435,5.67,0.723,455,2.89,77,1,286.17,83.41,0.147
204,2429,254.53,120.97,0.435,5.60,0.726,453,3.61,74,1,286.59,83.45,0.143
205,2428,254.80,120.88,0.434,5.56,0.724,444,2.72,72,1,286.72,83.60,0.144
206,2434,255.01,120.84,0.433,5.63,0.727,457,3.40,70,1,286.86,83.64,0.147
207,2426,255.10,120.86,0.432,5.94,0.723,479,2.92,68,1,287.18,83.63,0.151
208,2430,255.31,120.87,0.432,5.84,0.723,485,3.40,66,1,287.27,84.11,0.154
209,2436,255.42,120.84,0.433,5.58,0.732,457,2.92,64,1,287.40,84.02,0.149
210,2429,255.66,120.88,0.432,5.48,0.745,463,2.48,62,1,287.41,84.13,0.152
211,2438,255.72,120.87,0.431,5.95,0.737,463,3.27,61,1,287.27,84.23,0.151
212,2442,255.81,120.88,0.431,5.73,0.724,495,3.07,60,1,287.27,84.24,0.154
213,2446,255.95,120.86,0.431,5.52,0.723,477,2.11,58,1,287.18,84.15,0.149
214,2457,255.92,120.91,0.432,5.37,0.724,475,2.93,57,1,287.12,84.07,0.150
215,2464,256.05,120.74,0.434,5.24,0.709,443,3.08,56,1,286.98,84.14,0.150
216,2464,255.94,120.84,0.433,5.40,0.712,451,2.56,54,1,286.69,84.14,0.150
217,2450,256.15,120.81,0.435,5.51,0.702,438,3.36,53,1,286.43,84.31,0.155
218,2442,256.16,120.80,0.433,5.86,0.739,450,2.82,51,1,286.46,84.23,0.154
219,2460,255.74,120.89,0.430,5.53,0.703,470,3.61,49,1,286.48,84.35,0.152
220,2475,255.65,120.80,0.431,5.29,0.725,470,3.86,49,1,285.80,84.15,0.149
221,2469,255.37,120.96,0.430,5.22,0.699,458,3.18,48,1,285.50,84.18,0.150
222,2460,255.52,120.91,0.434,5.20,0.711,468,3.31,47,1,285.21,84.16,0.151
223,2454,254.95,120.90,0.427,5.54,0.716,475,10.20,45,1,284.83,84.00,0.154
224,2469,254.73,121.02,0.429,5.18,0.711,499,3.94,44,1,284.61,84.01,0.156
225,2455,254.37,121.08,0.428,5.25,0.711,495,5.14,43,1,284.28,84.48,0.156
226,2471,253.84,121.18,0.429,5.02,0.694,491,9.14,42,1,283.64,84.38,0.153
227,2447,253.68,121.25,0.431,5.39,0.730,482,5.77,41,1,283.37,84.55,0.156
228,2457,252.79,121.32,0.427,5.41,0.709,473,7.84,40,1,282.49,84.37,0.152
229,2453,252.80,121.19,0.432,5.22,0.712,502,6.62,39,1,282.18,84.50,0.153
230,2459,251.73,121.43,0.427,5.25,0.713,473,7.90,38,1,281.31,84.42,0.154
231,2462,251.30,121.16,0.427,5.40,0.706,504,8.22,37,1,280.76,84.29,0.150
232,2451,250.71,121.42,0.430,5.43,0.717,477,6.65,36,1,280.26,84.33,0.149
233,2469,249.95,121.33,0.428,5.06,0.709,494,5.15,36,1,279.61,84.32,0.149
234,2464,249.29,121.26,0.427,5.24,0.701,511,5.40,36,1,278.45,84.26,0.149
235,2460,248.87,121.23,0.432,5.08,0.711,483,9.52,34,1,277.97,84.23,0.150
236,2453,247.71,121.46,0.426,5.42,0.711,473,4.81,32,1,277.12,84.08,0.145
237,2459,246.99,121.39,0.426,5.12,0.721,480,4.54,33,1,276.36,83.89,0.149
238,2464,246.13,121.37,0.427,5.15,0.724,482,4.33,32,1,275.81,84.17,0.149
239,2457,245.65,121.40,0.432,5.37,0.705,467,10.15,31,1,275.07,83.98,0.144
240,2462,244.66,121.41,0.428,5.32,0.719,486,4.10,31,1,274.42,84.08,0.139
241,2449,243.64,121.50,0.426,5.31,0.709,472,4.19,30,1,273.71,83.99,0.142
242,2446,242.77,121.48,0.427,5.56,0.733,488,4.59,29,1,272.79,83.84,0.147
243,2432,242.10,121.53,0.431,5.76,0.731,485,3.94,29,1,272.61,83.54,0.145
244,2446,241.19,121.57,0.433,5.52,0.703,440,4.18,28,1,271.74,83.40,0.139
245,2451,240.38,121.46,0.429,5.47,0.719,467,5.29,28,1,271.20,83.67,0.145
246,2438,239.79,121.56,0.433,5.66,0.720,473,6.45,28,1,270.63,83.25,0.144
247,2442,239.07,121.47,0.429,5.77,0.726,482,6.89,27,1,270.22,83.60,0.144
248,2429,238.93,121.49,0.438,5.64,0.728,458,7.01,28,1,269.81,83.42,0.141
249,2436,238.35,121.51,0.436,5.58,0.713,459,8.92,27,1,269.35,83.40,0.138
250,2430,237.99,121.60,0.436,5.60,0.707,439,3.87,27,1,269.35,83.34,0.137
251,2430,237.95,121.51,0.436,5.72,0.714,424,3.87,28,1,269.12,83.37,0.137
252,2433,237.84,121.48,0.433,5.63,0.714,463,4.15,28,1,269.10,83.33,0.138
253,2429,238.10,121.35,0.434,5.60,0.723,442,4.58,29,1,269.11,83.33,0.136
254,2405,238.03,121.63,0.436,5.86,0.717,449,5.71,32,1,269.25,83.06,0.136
255,2413,238.36,121.39,0.433,6.05,0.722,474,5.73,45,1,269.57,82.83,0.142
256,2434,238.81,121.37,0.439,5.18,0.722,451,6.35,44,1,269.57,83.38,0.137
257,2421,239.38,121.33,0.443,5.41,0.710,465,9.46,43,1,270.23,82.94,0.136
258,2417,239.80,121.19,0.438,6.04,0.711,450,7.56,43,1,270.52,82.97,0.139
259,2425,240.30,121.14,0.440,5.90,0.713,462,7.17,42,1,270.93,83.02,0.136
260,2427,240.99,121.13,0.441,5.64,0.711,458,6.15,41,1,271.68,82.88,0.136
261,2413,241.65,121.13,0.440,5.88,0.708,473,5.70,39,1,272.21,82.97,0.140
262,2413,242.48,121.07,0.440,6.22,0.701,459,5.32,38,1,273.23,82.81,0.137
263,2418,243.55,121.06,0.448,5.71,0.700,456,6.06,37,1,273.24,83.11,0.133
264,2425,244.35,121.10,0.451,5.48,0.693,436,4.72,36,1,274.12,82.98,0.137
265,2424,245.10,121.10,0.447,5.69,0.675,442,4.87,35,1,274.95,82.98,0.132
266,2421,246.10,120.98,0.447,5.74,0.692,469,5.03,34,1,275.66,83.15,0.134
267,2420,247.38,120.95,0.454,5.50,0.679,474,5.43,33,1,276.39,83.25,0.134
268,2430,248.20,120.92,0.451,5.72,0.687,444,4.59,32,1,277.35,83.34,0.137
269,2418,249.26,120.89,0.451,5.79,0.683,462,4.04,31,1,278.18,83.30,0.137
270,2425,250.64,120.80,0.459,5.57,0.682,458,5.50,30,1,279.32,83.23,0.137
271,2426,251.51,120.77,0.455,5.73,0.672,461,3.92,29,1,280.04,83.30,0.135
272,2410,252.96,120.71,0.460,5.81,0.671,450,4.53,28,1,280.93,83.27,0.136
273,2426,253.84,120.82,0.458,5.81,0.683,462,4.21,27,1,282.21,82.90,0.134
274,2428,254.91,120.78,0.459,5.68,0.689,450,3.48,26,1,283.10,82.93,0.136
275,2428,256.30,120.88,0.465,5.68,0.666,443,4.59,24,1,284.14,82.87,0.135
276,2434,257.26,120.80,0.461,5.96,0.673,446,3.32,23,1,285.10,82.83,0.136
277,2430,258.63,120.71,0.467,5.80,0.673,451,3.63,22,1,285.97,83.05,0.136
278,2438,259.78,120.62,0.470,5.54,0.665,491,3.71,21,1,286.72,83.16,0.139
279,2455,260.66,120.72,0.469,5.54,0.657,441,3.02,20,1,287.79,83.02,0.137
280,2451,261.73,120.51,0.467,5.55,0.661,446,3.52,19,1,288.72,82.53,0.139
281,2419,262.78,120.51,0.469,5.95,0.656,439,3.63,18,1,289.22,83.01,0.141
282,2437,263.82,120.35,0.471,5.79,0.663,468,2.60,17,1,290.21,82.79,0.141
283,2431,264.63,120.36,0.471,5.80,0.668,433,3.31,16,1,290.80,82.92,0.142
284,2443,265.22,120.43,0.468,5.69,0.662,441,3.86,15,1,291.84,82.58,0.140
285,2442,265.81,120.34,0.470,5.86,0.678,450,6.30,14,1,291.78,83.19,0.140
286,2434,267.06,120.18,0.479,5.59,0.654,493,7.12,14,1,292.43,82.98,0.140
287,2432,266.84,120.35,0.466,6.21,0.662,445,6.14,12,1,293.38,82.33,0.140
288,2421,267.35,120.19,0.474,5.78,0.672,441,11.31,12,1,293.32,82.70,0.143
289,2447,266.86,120.22,0.470,5.60,0.663,444,4.34,11,1,293.15,82.76,0.144
290,2420,266.53,120.14,0.472,6.07,0.662,443,9.36,10,1,292.95,82.41,0.144
291,2441,265.10,119.92,0.468,5.90,0.670,442,5.33,9,1,292.11,81.97,0.142
292,2440,263.35,119.81,0.469,5.78,0.675,467,4.84,8,1,291.05,81.94,0.144
293,2443,260.56,119.89,0.471,5.73,0.684,473,7.00,7,1,289.00,81.96,0.144
294,2441,256.75,119.81,0.465,5.69,0.679,431,7.79,7,1,286.39,81.99,0.147
