frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
66,4651,186.00,128.15,0.578,5.16,0.691,824,3.93,112,1,247.99,107.25,0.041
67,4649,185.95,128.08,0.577,5.36,0.699,794,2.67,111,1,248.21,107.36,0.036
68,4659,185.49,127.94,0.574,5.41,0.704,829,3.13,110,1,247.98,107.35,0.037
69,4661,185.77,127.97,0.582,5.04,0.722,834,3.33,109,1,247.11,107.48,0.042
70,4651,185.80,127.90,0.578,5.20,0.709,784,3.09,108,1,248.20,107.57,0.034
71,4664,185.72,127.90,0.581,5.08,0.702,876,2.27,107,1,246.91,107.73,0.030
72,4644,185.60,128.01,0.580,5.30,0.702,876,2.80,106,1,247.95,107.96,0.035
73,4652,185.47,127.96,0.583,5.22,0.517,827,2.42,105,1,247.38,108.08,0.039
74,4653,185.54,127.99,0.586,4.94,0.705,840,1.68,104,1,247.08,108.20,0.038
75,4650,185.54,127.95,0.585,5.25,0.698,881,2.06,103,1,246.95,108.30,0.031
76,4664,185.62,127.84,0.588,4.95,0.506,879,1.70,102,1,246.39,108.33,0.030
77,4642,186.05,127.96,0.593,4.91,0.692,862,1.70,101,1,246.19,108.49,0.038
78,4669,185.82,127.74,0.589,4.95,0.720,856,2.02,100,1,246.36,108.59,0.028
79,4648,185.86,127.74,0.588,5.29,0.698,846,1.51,99,1,247.52,108.61,0.034
80,4655,185.89,127.70,0.589,5.22,0.695,801,1.39,98,1,247.64,108.46,0.040
81,4641,186.11,127.76,0.589,5.28,0.738,845,1.33,97,1,248.04,108.66,0.041
82,4655,186.34,127.72,0.592,5.07,0.519,872,1.75,96,1,247.43,108.68,0.039
83,4669,186.34,127.63,0.592,4.97,0.693,822,2.83,95,1,247.81,108.66,0.037
84,4637,186.72,127.70,0.595,5.24,0.650,754,3.88,94,1,248.96,108.51,0.046
85,4663,186.68,127.47,0.593,5.06,0.473,784,3.01,93,1,247.97,108.46,0.033
86,4649,186.77,127.42,0.589,5.31,0.671,825,3.21,92,1,249.24,108.41,0.033
87,4667,187.07,127.28,0.592,4.86,0.501,873,3.91,91,1,249.05,108.46,0.028
88,4649,187.36,127.29,0.592,5.14,0.674,858,4.45,90,1,249.75,108.35,0.027
89,4664,187.66,127.17,0.589,4.93,0.504,837,4.88,87,1,249.99,108.22,0.030
90,4594,187.82,127.13,0.586,5.57,0.472,853,5.95,88,1,247.05,108.81,0.030
91,4631,188.09,126.91,0.589,5.31,0.488,873,5.17,87,1,250.65,107.93,0.020
92,4624,188.58,126.85,0.590,5.17,0.482,804,4.58,86,1,251.45,107.68,0.031
93,4619,188.79,126.70,0.588,5.41,0.719,888,5.12,85,1,251.77,107.64,0.018
94,4605,189.05,126.53,0.591,5.45,0.680,816,5.61,84,1,252.08,107.43,0.022
95,4615,189.32,126.28,0.592,5.33,0.658,829,4.74,83,1,252.07,107.38,0.021
96,4609,189.59,126.22,0.588,5.47,0.492,866,4.74,82,1,252.07,107.30,0.018
97,4596,189.82,126.10,0.588,5.46,0.494,837,5.19,79,1,252.40,107.18,0.017
98,4609,190.27,125.95,0.592,5.21,0.492,868,5.88,77,1,252.79,107.09,0.011
99,4597,190.41,125.75,0.589,5.26,0.477,846,6.07,77,1,253.03,106.96,0.007
100,4580,190.57,125.70,0.592,4.91,0.477,821,3.36,76,1,252.76,106.85,0.018
101,4572,190.57,125.53,0.589,5.12,0.671,861,2.80,75,1,252.99,106.79,0.009
102,4559,190.69,125.45,0.589,5.24,0.491,826,2.74,74,1,249.55,107.37,0.008
103,4534,190.85,125.25,0.586,5.40,0.482,853,3.56,73,1,252.24,106.75,0.004
104,4554,190.60,125.12,0.587,4.96,0.480,817,3.55,72,1,252.04,106.68,0.000
105,4493,191.07,125.08,0.589,5.50,0.699,919,3.54,71,1,252.24,106.72,0.003
106,4509,190.75,124.81,0.579,5.17,0.495,833,4.56,69,1,252.55,106.73,0.002
107,4475,191.16,124.79,0.584,5.27,0.697,860,3.50,68,1,252.13,106.78,0.010
108,4459,190.90,124.53,0.582,5.32,0.711,859,4.85,67,1,244.38,108.14,0.002
109,4460,191.02,124.38,0.581,5.27,0.497,897,3.42,66,1,247.75,107.73,0.002
110,4472,190.81,124.21,0.578,4.92,0.493,857,4.21,64,1,251.67,106.97,0.008
111,4435,190.94,123.98,0.581,4.89,0.725,857,4.84,63,1,244.65,108.10,0.001
112,4429,190.90,123.81,0.582,4.99,0.727,844,4.76,62,1,251.08,107.23,0.001
113,4368,190.84,123.83,0.583,5.59,0.735,866,4.73,61,1,251.26,107.73,0.005
114,4390,190.88,123.59,0.586,4.76,0.723,824,4.94,60,1,251.09,107.92,0.011
115,4358,191.09,123.52,0.581,4.86,0.743,879,4.86,59,1,251.04,108.00,0.005
116,4327,190.75,123.23,0.578,5.06,0.740,837,5.09,58,1,248.77,108.22,0.005
117,4317,190.95,123.24,0.591,4.68,0.733,797,5.97,57,1,250.44,108.18,0.016
118,4311,190.75,122.99,0.584,4.71,0.735,811,5.54,56,1,250.66,108.97,0.009
119,4305,190.47,122.73,0.588,4.81,0.730,768,5.42,55,1,248.11,109.33,0.008
120,4267,190.86,122.42,0.580,5.34,0.544,879,4.92,54,1,250.24,108.98,0.019
121,4276,190.54,122.23,0.585,4.68,0.764,798,5.18,53,1,250.62,109.12,0.008
122,4272,190.65,122.11,0.591,4.47,0.740,797,5.42,52,1,251.14,109.29,0.021
123,4246,190.83,121.90,0.592,4.83,0.758,795,4.41,51,1,247.65,110.03,0.008
124,4216,190.60,121.85,0.589,4.81,0.742,764,5.38,49,1,248.11,110.20,0.003
125,4184,190.61,121.58,0.588,4.80,0.728,767,5.10,49,1,250.13,109.86,0.001
126,4191,190.84,121.50,0.593,4.46,0.529,762,4.73,48,1,241.98,111.41,0.020
127,4162,191.01,121.39,0.593,4.59,0.749,754,4.24,46,1,243.73,111.13,0.015
128,4134,190.99,121.15,0.592,4.96,0.778,772,5.26,45,1,248.48,110.20,0.011
129,4115,191.17,121.06,0.594,5.10,0.555,753,3.60,44,1,250.75,110.14,0.019
130,4112,191.17,120.82,0.602,4.64,0.560,727,5.78,43,1,248.63,110.17,0.025
131,4148,191.27,120.56,0.595,4.44,0.731,763,5.05,43,1,251.25,109.96,0.031
132,4108,191.09,120.39,0.597,5.09,0.725,719,4.91,41,1,251.61,109.89,0.017
133,4106,190.87,120.10,0.593,4.99,0.556,707,3.45,40,1,251.82,109.93,0.006
134,4083,190.96,119.99,0.590,5.54,0.773,757,4.14,39,1,248.56,109.75,0.014
