# raw_changed_px
0
236
258
278
372
357
358
405
441
178
218
587
449
669
690
1240
642
846
697
910
722
902
730
770
874
751
851
871
958
899
917
1007
948
1021
1107
995
1124
1007
1095
1204
1519
1581
1601
1583
1616
1444
1390
1592
1866
1778
1710
1582
1549
1364
1412
1238
1115
1178
1021
864
884
596
643
501
637
572
555
550
565
564
684
752
784
733
741
826
792
770
800
792
767
876
829
843
886
903
825
846
867
832
831
777
778
744
795
622
626
665
542
543
641
492
496
507
528
517
555
579
507
596
507
470
479
563
475
520
502
1337
1352
1304
1362
2865
2581
1611
1644
2845
3034
3018
3014
4119
4437
4205
3999
3656
3504
3510
3023
2688
3394
