frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
217,3919,242.76,130.36,0.661,32.81,0.781,589,12.30,3,1,237.57,150.15,0.116
218,3855,243.41,130.22,0.668,33.98,0.779,571,15.04,2,1,237.94,149.91,0.072
219,3963,242.61,120.40,0.646,38.91,0.732,622,38.67,2,1,242.22,143.65,0.139
220,4051,237.72,107.80,0.645,46.61,0.630,689,38.36,2,1,243.59,137.63,0.189
221,4241,228.33,97.79,0.641,49.40,0.561,680,37.79,3,1,243.55,127.20,0.225
222,4456,216.29,92.20,0.603,53.23,0.477,830,40.83,2,1,239.51,120.10,0.272
223,5311,204.67,92.18,0.669,34.10,0.518,867,47.96,2,1,247.49,118.92,0.355
224,5188,193.23,98.55,0.638,4.32,0.166,861,47.29,1,1,248.37,120.47,0.328
225,5015,184.11,110.56,0.603,4.67,0.160,864,51.48,1,1,235.55,123.11,0.257
226,4863,180.17,122.91,0.580,4.52,0.226,840,53.12,1,1,222.06,126.92,0.140
227,4539,180.63,126.01,0.526,5.42,0.429,851,52.03,1,1,234.47,122.30,0.085
228,4564,182.95,124.68,0.520,4.51,0.762,821,53.65,26,1,249.60,110.44,0.009
229,4535,183.63,124.85,0.522,4.65,0.774,793,10.00,26,1,250.01,110.60,0.017
230,4536,183.79,124.79,0.521,4.54,0.767,810,1.51,25,1,250.13,110.24,0.021
231,4543,183.37,124.72,0.515,4.56,0.755,809,2.76,24,1,251.47,109.77,0.025
232,4533,183.42,124.70,0.512,4.65,0.759,823,1.53,23,1,251.43,109.41,0.021
233,4542,183.24,124.79,0.515,4.58,0.763,818,2.89,22,1,250.98,109.37,0.022
234,4555,183.62,124.82,0.522,4.35,0.728,830,1.68,21,1,251.32,109.28,0.022
235,4543,183.54,124.93,0.509,4.86,0.753,823,7.65,19,1,254.57,108.92,0.003
236,4560,184.26,124.94,0.519,5.02,0.786,853,11.88,18,1,254.30,108.97,0.014
237,4581,185.81,125.57,0.536,4.98,0.745,766,21.26,16,1,254.63,108.88,0.007
238,4626,187.41,125.99,0.551,5.40,0.715,853,22.77,16,1,254.72,108.64,0.018
239,4668,188.78,126.67,0.568,4.76,0.670,758,17.87,17,1,254.06,108.43,0.019
240,4670,189.25,127.50,0.577,5.20,0.492,769,11.70,29,1,254.13,108.44,0.027
241,4703,189.11,128.19,0.580,4.74,0.486,765,15.60,28,1,253.94,108.32,0.044
242,4684,187.84,128.79,0.569,5.27,0.704,766,17.09,27,1,253.67,108.29,0.038
243,4680,187.30,129.13,0.567,5.34,0.718,758,11.10,26,1,249.76,108.57,0.038
244,4672,186.88,129.55,0.563,5.22,0.700,794,11.41,25,1,252.76,108.25,0.038
245,4657,186.22,129.71,0.563,5.33,0.739,820,7.09,24,1,252.71,108.17,0.038
