# raw_changed_px
0
236
258
278
372
357
358
405
441
178
218
251
551
272
545
1243
242
533
679
342
638
505
436
688
477
390
573
430
492
448
468
611
534
409
523
553
597
415
586
498
596
364
638
494
581
539
573
604
520
555
741
562
625
742
735
808
693
767
721
748
835
782
724
847
716
737
751
711
658
723
628
506
622
499
476
457
470
414
467
435
475
472
528
495
499
540
559
509
506
494
540
504
624
659
558
530
660
459
723
687
821
882
811
869
801
943
938
899
912
875
870
829
945
944
861
792
882
879
811
868
838
838
877
798
824
742
797
769
655
794
646
625
675
623
467
554
437
402
421
549
375
376
335
401
596
438
473
524
520
531
539
547
526
573
590
594
631
635
584
623
584
631
600
542
539
568
493
498
513
1639
1849
1723
1672
1607
1680
1214
1349
2844
3033
3018
3014
4119
4437
4205
3999
3656
3504
3510
3023
2688
3394
